DATAFLOW,LAST UPDATE,freq,unit,tenure,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2011,13.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2012,12.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2013,12.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2014,9.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2015,9.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2016,8.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2017,7.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2018,6.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2019,5.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2020,4.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2021,6.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2022,6.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2023,8.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2024,10.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,LV,2025,6.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2013,23.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2014,18.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2015,18.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2016,23.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2017,18.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2018,20.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2019,15.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2020,8.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2021,9.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,ME,2022,6.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2011,25.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2012,25.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2013,20.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2014,16.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2015,15.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2016,18.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2017,14.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2018,12.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2019,8.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2020,8.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2021,7.4,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2022,8.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MK,2023,8.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2005,2.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2006,1.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2007,2.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2008,3.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2009,2.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2010,3.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2011,1.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2012,3.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2013,2.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2014,0.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2015,1.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2016,0.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2017,1.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2018,1.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2019,1.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2020,2.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2021,2.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2022,3.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2023,5.3,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,MT,2024,7.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2005,14.2,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2006,3.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2007,1.4,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2008,9.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2009,5.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2010,6.4,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2011,6.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2012,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2013,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2014,14.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2015,13.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2016,16.4,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2017,5.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2018,7.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2019,7.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2020,6.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2021,21.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2022,26.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2023,21.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2024,14.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NL,2025,12.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2004,10.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2005,1.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2006,17.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2007,15.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2008,18.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2009,14.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2010,12.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2011,18.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2012,13.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2013,14.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2014,16.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2015,14.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2016,18.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2017,13.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2018,6.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2019,4.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2020,11.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2021,2.8,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2022,11.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2023,6.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,NO,2024,9.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2007,11.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2008,10.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2009,8.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2010,11.9,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2011,14.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2012,14.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2013,13.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2014,10.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2015,10.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2016,11.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2017,8.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2018,6.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2019,7.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2020,6.0,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2021,8.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2022,8.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2023,8.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PL,2024,7.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2005,2.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2007,3.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2008,2.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2009,4.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2010,3.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2011,3.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2012,5.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2013,6.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2014,6.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2015,7.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2016,5.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2017,5.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2018,4.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2019,4.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2020,3.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2021,3.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2022,4.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2023,4.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2024,3.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,PT,2025,2.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2007,24.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2008,28.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2009,25.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2010,23.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2011,14.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2012,27.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2013,23.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2014,18.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2015,,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2016,19.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2017,22.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2018,20.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2019,14.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2020,14.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2021,10.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2022,20.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2023,42.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2024,11.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RO,2025,11.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2013,33.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2014,35.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2015,38.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2016,36.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2017,41.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2018,38.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2019,26.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2020,19.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2021,18.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2022,17.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2023,18.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,RS,2024,16.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2004,,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2005,,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2006,34.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2007,17.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2008,30.1,b,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2009,30.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2010,31.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2011,48.5,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2012,26.3,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2013,66.5,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2014,48.4,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2015,55.8,u,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2016,5.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2017,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2018,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2019,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2020,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2021,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2022,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2023,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2024,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SE,2025,0.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2005,3.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2006,2.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2007,5.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2008,4.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2009,5.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2010,5.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2011,5.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2012,6.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2013,6.8,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2014,8.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2015,8.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2016,7.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2017,7.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2018,6.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2019,5.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2020,5.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2021,5.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2022,5.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2023,4.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2024,3.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SI,2025,4.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2005,11.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2006,15.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2007,16.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2008,19.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2009,9.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2010,11.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2011,8.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2012,8.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2013,11.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2014,6.5,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2015,9.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2016,17.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2017,21.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2018,7.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2019,4.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2020,2.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2021,10.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2022,6.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2023,6.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,SK,2024,12.3,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2006,5.7,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2007,1.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2008,1.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2009,2.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2010,2.1,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2011,2.0,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2012,1.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2013,2.2,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2014,1.4,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2015,1.9,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2016,1.6,,
ESTAT:ILC_LVHO07C(1.0),13/03/26 23:00:00,A,PC,RENT_FR,TR,2017,1.2,,
